dex_id,version_id,dex_entry
129,14,"A MAGIKARP living for many years can leap a mountain using Splash. The move remains useless, though."
129,15,"An underpowered, pathetic Pokémon. It may jump high on rare occasions, but usually not more than seven feet."
129,16,"For no reason, it jumps and splashes about, making it easy for predators like PIDGEOTTO to catch it mid-jump."
129,17,"A Magikarp living for many years can leap a mountain using Splash. The move remains useless, though."
129,23,It is virtually worthless in terms of both power and speed. It is the most weak and pathetic Pokémon in the world.
129,25,Magikarp is a pathetic excuse for a Pokémon that is only capable of flopping and splashing. This behavior prompted scientists to undertake research into it.
129,26,"Magikarp is virtually useless in battle as it can only splash around. As a result, it is considered to be weak. However, it is actually a very hardy Pokémon that can survive in any body of water no matter how polluted it is."
129,27,"Although weak and helpless, this Pokémon is incredibly fertile. They exist in such multitudes, you’ll soon grow tired of seeing them."
129,28,"Its reckless leaps make it easy pickings for predators. On the bright side, many Pokémon enjoy longer life spans, thanks to Magikarp."
129,29,"In the distant past, they were fairly strong, but they have become gradually weaker over time."
129,30,"Thanks to their strong hold on life, dirty water doesn’t bother them at all. They live in waters all over the world!"
129,31,"Famous for being very unreliable. It can be found swimming in seas, lakes, rivers, and shallow puddles."
129,34,This weak and pathetic Pokémon gets easily pushed along rivers when there are strong currents.
130,1,"Rarely seen in the wild. Huge and vicious, itis capable of destroying entire cities in a rage."
130,3,Brutally vicious and enormously destructive.Known for totally destroying cities in ancient times.
130,4,"They say that during past wars, GYARADOS wouldappear and leave blazing ruins in its wake."
130,5,"Once it appears, it goes on a ram­ page. It remainsenraged until it demolishes every­ thing around it."
130,6,"It appears when­ ever there is world conflict,burning down any place it travels through."
130,7,"When MAGIKARP evolves into GYARADOS, its brain cells undergo a structural transformation. It is said that thistransformation is to blame for this POKéMON’s wildly violent nature."
130,8,"Once GYARADOS goes on a rampage, its ferociously violent blood doesn’t calm until it has burned everything down.There are records of this POKéMON’s rampages lasting a whole month."
130,9,"It is an extremely vicious and violent POKéMON. When humans begin to fight, it will appear and burn everything to the ground with intensely hot flames."
130,10,It has an extremely aggressive nature. The HYPER BEAM it shoots from its mouth totally incinerates all targets.
130,11,"Rarely seen in the wild. Huge and vicious, it is capable of destroying entire cities in a rage."
130,12,"Once it appears, its rage never settles until it has razed the fields and mountains around it."
130,13,"In ancient literature, there is a record of a GYARADOS that razed a village when violence flared."
130,14,"Once it begins to rampage, a GYARADOS will burn everything down, even in a harsh storm."
130,15,"They say that during past strife, GYARADOS would appear and leave blazing ruins in its wake."
130,16,"Once it appears, it goes on a rampage. It remains enraged until it demolishes everything around it."
130,17,"Once it begins to rampage, a Gyarados will burn everything down, even in a harsh storm."
130,23,"In ancient literature, there is a record of a Gyarados that razed a village when violence flared."
130,25,"When Magikarp evolves into Gyarados, its brain cells undergo a structural transformation. It is said that this transformation is to blame for this Pokémon’s wildly violent nature."
130,26,"Once Gyarados goes on a rampage, its ferociously violent blood doesn’t calm until it has burned everything down. There are records of this Pokémon’s rampages lasting a whole month."
130,27,"A tale is told of a town that angered Gyarados. Before the sun rose the next day, flames utterly consumed the town, leaving not a trace behind."
130,28,There are people who swear that any place Gyarados appears is fated for destruction.
130,29,"It fires hyper beams in all directions, burning the surrounding area to ash. There are some regions where it’s called “the deity of destruction.”"
130,30,"The energy from evolution stimulated its brain cells strongly, causing it to become very ferocious."
130,31,Brutally vicious and enormously destructive. Known for totally destroying cities in ancient times.
130,33,It has an extremely aggressive nature. The Hyper Beam it shoots from its mouth totally incinerates all targets.
131,1,A POKéMON that has been over­ hunted almost toextinction. It can ferry people across the water.
131,3,A gentle soul that can read the minds of people. It canferry people across the sea on its back.
131,4,"They have gentle hearts. Because they rarely fight,many have been caught. Their num­ ber has dwindled."
131,5,It ferries people across the sea on its back. It maysing an enchanting cry if it is in a good mood.
131,6,This gentle POKéMON loves to give people ridesand provides a ve­ ry comfortable way to get around.
131,7,"People have driven LAPRAS almost to the point of extinction. In the evenings, this POKéMON is said to sing plaintivelyas it seeks what few others of its kind still remain."
131,9,"People have driven LAPRAS almost to the point of extinction. In the evenings, it is said to sing plaintively as it seeks what few others of its kind still remain."
131,10,Its high intelligence enables it to understand human speech. It likes to ferry people on its back.
131,11,A POKéMON that has been overhunted almost to extinction. It can ferry people on its back.
131,12,It loves crossing the sea with people and Pokémon on its back. It understands human speech.
131,15,"They have gentle hearts. Because they rarely fight, many have been caught. Their number has dwindled."
131,16,It ferries people across the sea on its back. It may sing an enchanting cry if it is in a good mood.
131,21,"Able to understand human speech and very intelligent, it loves to swim in the sea with people on its back."
131,25,"People have driven Lapras almost to the point of extinction. In the evenings, this Pokémon is said to sing plaintively as it seeks what few others of its kind still remain."
131,27,"Its high intelligence enables it to comprehend human speech. When it’s in a good mood, it sings in its beautiful voice."
131,28,"These Pokémon were once near extinction due to poaching. Following protective regulations, there is now an overabundance of them."
131,29,"It likes swimming around with people on its back. In the Alola region, it’s an important means of transportation over water."
131,30,They’ve been so cherished that there’s now an overabundance. The fish Pokémon population has declined in waters with too many Lapras.
131,31,A gentle soul that can understand human speech. It can ferry people across the sea on its back.
131,33,"A smart and kindhearted Pokémon, it glides across the surface of the sea while its beautiful song echoes around it."
131,34,Crossing icy seas is no issue for this cold-resistant Pokémon. Its smooth skin is a little cool to the touch.
132,1,Capable of copying an enemy's genetic code to instantlytransform itself into a duplicate of the enemy.
132,3,"When it spots an enemy, its body transfigures intoan almost perfect copy of its oppo­ nent."
132,4,"It can transform into anything. When it sleeps, itchanges into a stone to avoid being attacked."
132,5,"Its transformation ability is per­ fect. However, ifmade to laugh, it can't maintain its disguise."
132,6,"When it encount­ ers another DITTO, it will movefaster than normal to duplicate that opponent exactly."
132,7,"DITTO rearranges its cell structure to transform itself into other shapes. However, if it tries to transform itselfinto something by relying on its memory, this POKéMON manages to get details wrong."
132,9,"A DITTO rearranges its cell structure to transform itself. However, if it tries to change based on its memory, it will get details wrong."
132,10,It can freely recombine its own cellular structure to transform into other life- forms.
132,11,Capable of copying an opponent’s genetic code to instantly transform itself into a duplicate of the enemy.
132,12,It has the ability to reconstitute its entire cellular structure to transform into whatever it sees.
132,15,"It can transform into anything. When it sleeps, it changes into a stone to avoid being attacked."
132,16,"Its transformation ability is perfect. However, if made to laugh, it can’t maintain its disguise."
132,21,"It can reconstitute its entire cellular structure to change into what it sees, but it returns to normal when it relaxes."
132,24,It can freely recombine its own cellular structure to transform into other life-forms.
132,25,"Ditto rearranges its cell structure to transform itself into other shapes. However, if it tries to transform itself into something by relying on its memory, this Pokémon manages to get details wrong."
132,27,It can reorganize its cells to make itself into a duplicate of anything it sees. The quality of the duplicate depends on the individual.
132,28,"With its astonishing capacity for metamorphosis, it can get along with anything. It does not get along well with its fellow Ditto."
132,29,"While it can transform into anything, each Ditto apparently has its own strengths and weaknesses when it comes to transformations."
132,30,"It transforms into whatever it sees. If the thing it’s transforming into isn’t right in front of it, Ditto relies on its memory—so sometimes it fails."
132,31,"When it spots an enemy, its body transfigures into an almost-perfect copy of its opponent."
132,34,"When it encounters another Ditto, it will move faster than normal to duplicate that opponent exactly."
133,1,Its genetic code is irregular. It may mutate ifit is exposed to radiation from element STONEs.
133,3,"Its genetic code is unstable, so it could evolve ina variety of ways. There are only a few alive."
133,4,It has the ability to alter the com­ position of itsbody to suit its surrounding envi­ ronment.
133,5,Its irregularly configured DNA is affected by itssurroundings. It evolves if its en­ vironment changes.
133,6,Its ability to evolve into many forms allows it toadapt smoothly and perfectly to any environment.
133,7,EEVEE has an unstable genetic makeup that suddenly mutates due to the environment in which it lives.Radiation from various STONES causes this POKéMON to evolve.
133,9,An EEVEE has an unstable genetic makeup that suddenly mutates due to its environment. Radiation from various STONES causes this POKéMON to evolve.
133,10,An extremely rare POKéMON that may evolve in a number of different ways depending on stimuli.
133,11,Its genetic code is irregular. It may mutate if it is exposed to radiation from element STONES.
133,12,A rare Pokémon that adapts to harsh environments by taking on different evolutionary forms.
133,14,"Because its genetic makeup is irregular, it quickly changes its form due to a variety of causes."
133,15,It has the ability to alter the composition of its body to suit its surrounding environment.
133,16,Its irregularly configured DNA is affected by its surroundings. It evolves if its environment changes.
133,21,"Thanks to its unstable genetic makeup, this special Pokémon conceals many different possible evolutions."
133,25,Eevee has an unstable genetic makeup that suddenly mutates due to the environment in which it lives. Radiation from various stones causes this Pokémon to evolve.
133,27,"Possessing an unbalanced and unstable genetic makeup, it conceals many possible evolutions."
133,28,Current studies show it can evolve into an incredible eight different species of Pokémon.
133,29,The question of why only Eevee has such unstable genes has still not been solved.
133,30,Its genes are easily influenced by its surroundings. Even its face starts to look like that of its Trainer.
133,31,It can evolve into a variety of forms. Eevee’s genes are the key to solving the mysteries of Pokémon evolution.
134,1,Lives close to water. Its long tail is ridgedwith a fin which is often mistaken for a mermaid's.
134,3,Its cell structure is similar to water molecules.It will melt away and become invis­ ible in water.
134,4,"When VAPOREON's fins begin to vi­ brate, it is asign that rain will come within a few hours."
134,5,"It prefers beauti­ ful shores. With cells similar towater molecules, it could melt in water."
134,6,"As it uses the fins on the tip of its tail toswim, it blends with the water perfectly."
134,7,VAPOREON underwent a spontaneous mutation and grew fins and gills that allow it to live underwater.This POKéMON has the ability to freely control water.
134,9,VAPOREON underwent a spontaneous mutation and grew fins and gills that allow them to live underwater. They have the ability to freely control water.
134,10,Its body’s cellular structure is similar to the molecular composition of water. It can melt invisibly in water.
134,11,Lives close to water. Its long tail is ridged with a fin which is often mistaken for a mermaid’s.
134,12,It has evolved to be suitable for an aquatic life. It can invisibly melt away into water.
134,14,"Its cell composition is similar to water molecules. As a result, it can melt away into water."
134,15,"When VAPOREON’s fins begin to vibrate, it is a sign that rain will come within a few hours."
134,16,"It prefers beautiful shores. With cells similar to water molecules, it could melt in water."
134,21,"Its cell composition is similar to water molecules. As a result, it can’t be seen when it melts away into water."
134,25,Vaporeon underwent a spontaneous mutation and grew fins and gills that allow it to live underwater. This Pokémon has the ability to freely control water.
134,27,Its cells are composed of units much like water molecules. It lives close to water and is often mistaken for a mermaid.
134,28,"Blending in with the water and erasing all signs of its presence, it patiently waits for its prey, fish Pokémon."
134,29,"Clean, clear waters are its usual habitat. When it’s about to be attacked by an invading enemy, it dives into the water to hide."
134,30,"It detects nearby moisture with its fin. When its fin begins trembling rapidly, that means rain will fall in a few hours."
134,31,Its cell structure is similar to water molecules. It melts into the water and becomes invisible.
134,33,"When Vaporeon’s fins begin to vibrate, it is a sign that rain will come within a few hours."
135,1,It accumulates negative ions in the atmosphere toblast out 10000- volt lightning bolts.
135,3,"A sensitive POKé­ MON that easily becomes sad orangry. Every time its mood changes, it charges power."
135,4,It concentrates the weak electric charges emittedby its cells and launches wicked lightning bolts.
135,5,Every hair on its body starts to stand sharply onend if it becomes charged with electricity.
135,6,The negatively charged ions generated in itsfur create a constant sparking noise.
135,7,"JOLTEON’s cells generate a low level of electricity. This power is amplified by the static electricity of its fur,enabling the POKéMON to drop thunderbolts. The bristling fur is made of electrically charged needles."
135,9,Its cells generate weak power that is amplified by its fur’s static electricity to drop thunderbolts. The bristling fur is made of electrically charged needles.
135,10,"If it is angered or startled, the fur all over its body bristles like sharp needles that pierce foes."
135,11,"It accumulates negative ions in the atmosphere to blast out 10,000-volt lightning bolts."
135,12,"It controls 10,000-volt power and can raise all the fur on its body as if it were sharp needles."
135,14,"If agitated, it uses electricity to straighten out its fur and launch it in small bunches."
135,15,It concentrates the weak electric charges emitted by its cells and launches wicked lightning bolts.
135,16,Every hair on its body starts to stand sharply on end if it becomes charged with electricity.
135,21,"By storing electricity in its body, it can shoot its bristlelike fur like a barrage of missiles."
135,25,"Jolteon’s cells generate a low level of electricity. This power is amplified by the static electricity of its fur, enabling the Pokémon to drop thunderbolts. The bristling fur is made of electrically charged needles."
135,27,"They send out electrical charges of about 10,000 volts. Because they are high-strung, it can be difficult to grow close to them."
135,28,"When its fur stands on end, that’s a sign it’s about to give off a jolt of electricity. Take care, as sometimes lightning strikes next to it, too."
135,29,Its lungs contain an organ that creates electricity. The crackling sound of electricity can be heard when it exhales.
135,30,"Its fur stands on end, becoming like needles it fires at enemies. Once they’re weakened, it finishes them off with a 10,000 volt shock."
135,31,"A sensitive Pokémon that easily becomes sad or angry. Every time its mood changes, it charges power."
136,1,"When storing thermal energy in its body, itstemperature could soar to over 1600 degrees."
136,3,"It has a flame chamber inside its body. It inhales,then blows out fire that is over 3,000F degrees."
136,4,"It stores some of the air it inhales in its internalflame pouch, which heats it to over 3,000 degrees."
136,5,"It fluffs out its fur collar to cool down its bodytemperature, which can reach 1,650 degrees."
136,6,"Once it has stored up enough heat, this POKéMON'sbody temperature can reach up to 1700 degrees."
136,7,"FLAREON’s fluffy fur has a functional purpose - it releases heat into the air so that its body does not getexcessively hot. This POKéMON’s body temperature can rise to a maximum of 1,650 degrees F."
136,9,"FLAREON’s fluffy fur releases heat into the air so that its body does not get excessively hot. Its body temperature can rise to a maximum of 1,650 degrees F."
136,10,"It has a flame bag inside its body. After inhaling deeply, it blows out flames of nearly 3,100 degrees Fahrenheit."
136,11,"When storing thermal energy in its body, its temperature can soar to over 1,600 degrees Fahrenheit."
136,12,"It has a flame sac in its body. Its body temperature tops 1,650 degrees Fahrenheit before battle."
136,14,"Inhaled air is heated in the flame sac in its body to an intense fire over 3,000 degrees Fahrenheit."
136,15,"It stores some of the air it inhales in its internal flame pouch, which heats it to over 3,000 degrees Fahrenheit."
136,16,"It fluffs out its fur collar to cool down its body temperature, which can reach 1,650 degrees Fahrenheit."
136,21,"Inhaled air is carried to its flame sac, heated, and exhaled as fire that reaches over 3,000 degrees F."
136,24,"It has a flame bag inside its body. After inhaling deeply, it blows out flames of nearly 3,000 degrees Fahrenheit."
136,25,"Flareon’s fluffy fur has a functional purpose—it releases heat into the air so that its body does not get excessively hot. This Pokémon’s body temperature can rise to a maximum of 1,650 degrees Fahrenheit."
136,27,"When it catches prey or finds berries, it breathes fire on them until they’re well done, and then it gobbles them up."
136,28,"Its average body temperature is between 1,300 and 1,500 degrees Fahrenheit. In its internal flame sac, temperatures reach 3,000 degrees."
136,29,"If it inhales deeply, that’s a sign it’s about to attack. Prepare to be hit by flames of over 3,000 degrees Fahrenheit!"
136,30,"The flame chamber inside its body ignites when Flareon gets agitated, reaching temperatures of up to 1,650 degrees Fahrenheit."
136,31,"It has a flame chamber inside its body. It inhales, then breathes out fire that is over 3,000 degrees Fahrenheit."
136,33,"Once it has stored up enough heat, this Pokémon’s body temperature can reach up to 1,700 degrees Fahrenheit."
137,1,A POKéMON that consists entirely of programmingcode. Capable of moving freely in cyberspace.
137,3,"The only POKéMON people anticipate can fly intospace. None has managed the feat yet, however."
137,4,"It is a manmade POKéMON. Since it doesn't breathe,people are eager to try it in any environment."
137,5,A manmade POKéMON that came about as a result of re­search. It is pro­ grammed with only basic motions.
137,6,"An artificial POKéMON created due to extensiveresearch, it can perform only what is in its program."
137,7,PORYGON is capable of reverting itself entirely back to program data and entering cyberspace.This POKéMON is copy-protected so it cannot be duplicated by copying.
137,9,It is capable of reverting itself entirely back to program data in order to enter cyberspace. A PORYGON is copy- protected so it cannot be duplicated.
137,10,"Using the most advanced technologies, scientists finally succeeded in making the first artificial POKéMON."
137,11,A POKéMON that consists entirely of programming code. It is capable of moving freely in cyberspace.
137,12,The world’s first artificially created Pokémon. It can travel through electronic space.
137,14,A man-made Pokémon created using advanced scientific means. It can move freely in cyberspace.
137,15,"It is a manmade Pokémon. Since it doesn’t breathe, people are eager to try it in any environment."
137,16,A manmade Pokémon that came about as a result of research. It is programmed with only basic motions.
137,23,A man-made Pokémon that came about as a result of research. It is programmed with only basic motions.
137,24,A Pokémon that consists entirely of programming code. It is capable of moving freely in cyberspace.
137,25,Porygon is capable of reverting itself entirely back to program data and entering cyberspace. This Pokémon is copy protected so it cannot be duplicated by copying.
137,27,"Roughly 20 years ago, it was artificially created, utilizing the latest technology of the time."
137,28,"It can convert its body into digital data, which enables it to enter cyberspace."
137,29,"This Pokémon was created using the cutting-edge science of 20 years ago, so many parts of it have since become obsolete."
137,30,It was built 20 years ago by scientists who dreamed of exploring space. Their dreams have yet to come true.
137,31,"The only Pokémon that people anticipate can fly into space. None has managed the feat yet, however."
137,33,State-of-the-art technology was used to create Porygon. It was the first artificial Pokémon to be created via computer programming.
137,34,"In recent years, this species has been very helpful in cyberspace. These Pokémon will go around checking to make sure no suspicious data exists."
138,1,"Although long extinct, in rare cases, it can begenetically resurrected from fossils."
138,3,An ancient POKéMON that was recovered from a fossil. Itswims by cleverly twisting its 10 tentacles about.
138,4,"Revived from an ancient fossil, this POKéMON usesair stored in its shell to sink and rise in water."
138,5,This POKéMON from ancient times is said to have navi­gated the sea by adeptly twisting its 10 tentacles.
138,6,"In prehistoric times, it swam on the sea floor,eating plankton. Its fossils are sometimes found."
138,7,"OMANYTE is one of the ancient and long- since-extinct POKéMON that have been regenerated from fossils by people.If attacked by an enemy, it withdraws itself inside its hard shell."
138,9,"One of the ancient and long-since-extinct POKéMON that have been regenerated from fossils by humans. If attacked, it withdraws into its hard shell."
138,10,"A prehistoric POKéMON that lived in the primordial sea, it swims by twisting its 10 tentacles about."
138,11,"Although long extinct, in rare cases, it can be genetically regenerated from fossils."
138,12,A Pokémon that was resurrected from a fossil using modern science. It swam in ancient seas.
138,15,"Revived from an ancient fossil, this Pokémon uses air stored in its shell to sink and rise in water."
138,16,This Pokémon from ancient times is said to have navigated the sea by adeptly twisting its 10 tentacles.
138,23,"A prehistoric Pokémon that lived in the primordial sea, it swims by twisting its 10 tentacles about."
138,25,"Omanyte is one of the ancient and long-since-extinct Pokémon that have been regenerated from fossils by people. If attacked by an enemy, it withdraws itself inside its hard shell."
138,29,"Omanyte lived in the seas of antiquity. Its fossils have been found bearing bite marks from Archeops, so apparently Archeops preyed on it."
138,30,"It was restored from an ancient fossil. Those Helix Fossils are excavated from areas that were once oceans long, long ago."
138,31,An ancient Pokémon that was recovered from a fossil. It swam by cleverly twisting its 10 tentacles about.
138,33,"Because some Omanyte manage to escape after being restored or are released into the wild by people, this species is becoming a problem."
138,34,"This Pokémon is a member of an ancient, extinct species. Omanyte paddles through water with its 10 tentacles, looking like it’s just drifting along."
139,1,A prehistoric POKéMON that died out when itsheavy shell made it impossible to catch prey.
139,3,"Sharp beaks ring its mouth. Its shell was too bigfor it to move freely, so it became extinct."
139,4,"Apparently, it cracked SHELLDER's shell with itssharp fangs and sucked out the insides."
139,5,"Once wrapped around its prey, it never lets go.It eats the prey by tearing at it with sharp fangs."
139,6,Its heavy shell allowed it to reach only nearbyfood. This could be the reason it is extinct.
139,7,"OMASTAR uses its tentacles to capture its prey. It is believed to have become extinct because its shell grew too largeand heavy, causing its movements to become too slow and ponderous."
139,9,"An OMASTAR uses its tentacles to capture its prey. It is believed to have become extinct because its shell grew too large, making its movements slow and ponderous."
139,10,"Its tentacles are highly developed as if they are hands and feet. As soon as it ensnares prey, it bites."
139,11,"Despite having strong fangs and tentacles, it went extinct when its heavy shell made it unable to catch prey."
139,12,It is thought that this Pokémon became extinct because its spiral shell grew too large.
139,15,"Apparently, it cracked SHELLDER’s shell with its sharp fangs and sucked out the insides."
139,16,"Once wrapped around its prey, it never lets go. It eats the prey by tearing at it with sharp fangs."
139,25,"Omastar uses its tentacles to capture its prey. It is believed to have become extinct because its shell grew too large and heavy, causing its movements to become too slow and ponderous."
139,29,Its heavy shell is thought to be the reason this ancient Pokémon died out. It’s apparently a distant ancestor of Octillery.
139,30,It wraps its prey in its tentacles to immobilize them and then finishes them off with its sharp fangs.
139,31,"Its sharp beak rings its mouth. Its shell was too big for it to move freely, so it became extinct."
139,33,"Weighed down by a large and heavy shell, Omastar couldn’t move very fast. Some say it went extinct because it was unable to catch food."
139,34,"Omastar’s sharp fangs could crush rock, but the Pokémon can attack only the prey that come within reach of its tentacles."
140,1,A POKéMON that was resurrected from a fossilfound in what was once the ocean floor eons ago.
140,3,A POKéMON that was recovered from a fossil. It usesthe eyes on its back while hiding on the sea floor.
140,4,"On rare occasions, some have been found as fossilswhich they became while hiding on the ocean floor."
140,5,"This POKéMON lived in ancient times. On rare occasions,it has been discovered as a living fossil."
140,6,"Three hundred million years ago, it hid on the seafloor. It also has eyes on its back that glow."
140,7,"KABUTO is a POKéMON that has been regenerated from a fossil. However, in extremely rare cases, living exampleshave been discovered. The POKéMON has not changed at all for 300 million years."
140,9,"It is a POKéMON that has been regenerated from a fossil. However, in rare cases, living examples have been discovered. KABUTO have not changed for 300 million years."
140,10,This POKéMON was regenerated from the fossil of an ancient creature. It protects itself with a hard shell.
140,11,A POKéMON that was regenerated from a fossil found in what was once the ocean floor long ago.
140,12,It is thought to have inhabited beaches 300 million years ago. It is protected by a stiff shell.
140,15,"On rare occasions, some have been found as fossils which they became while hiding on the ocean floor."
140,16,"This Pokémon lived in ancient times. On rare occasions, it has been discovered as a living fossil."
140,24,This Pokémon was regenerated from the fossil of an ancient creature. It protects itself with a hard shell.
140,25,"Kabuto is a Pokémon that has been regenerated from a fossil. However, in extremely rare cases, living examples have been discovered. The Pokémon has not changed at all for 300 million years."
140,29,This Pokémon thrived 300 million years ago. It’s said that living specimens can still be seen in a certain region—a rare sight.
140,30,"This Pokémon became extinct everywhere, except in a few areas. It protects itself with its hard shell."
140,31,A Pokémon that was recovered from a fossil. It used the eyes on its back while hiding on the seafloor.
140,33,"This species is almost entirely extinct. Kabuto molt every three days, making their shells harder and harder."
140,34,"While some say this species has gone extinct, Kabuto sightings are apparently fairly common in some places."
141,1,Its sleek shape is perfect for swim­ ming. It slashesprey with its claws and drains the body fluids.
141,3,A slim and fast swimmer. It slices its prey with itssharp sickles and drinks the body fluids.
141,4,"In the water, it tucks in its limbs to become morecompact, then it wiggles its shell to swim fast."
141,5,"With sharp claws, this ferocious, ancient POKéMONrips apart prey and sucks their body fluids."
141,6,It was able to swim quickly thro­ ugh the water bycompactly folding up its razor-sharp sickles.
141,7,KABUTOPS swam underwater to hunt for its prey in ancient times. The POKéMON was apparently evolvingfrom being a water-dweller to living on land as evident from the beginnings of change in its gills and legs.
141,9,KABUTOPS once swam underwater to hunt  for prey. It was apparently evolving from being a water dweller to living on land as evident from changes in its gills and legs.
141,10,It swims freely through water. It catches prey with its scythe-like arms and drains the victim’s fluids.
141,11,Its sleek shape is perfect for swimming. It slashes prey with its claws and drains their fluids.
141,12,It is thought that this Pokémon came onto land because its prey adapted to life on land.
141,15,"In the water, it tucks in its limbs to become more compact, then it wiggles its shell to swim fast."
141,16,"With sharp claws, this ferocious, ancient Pokémon rips apart prey and sucks their body fluids."
141,24,A slim and fast swimmer. It slices its prey with its sharp sickles and drinks the body fluids.
141,25,Kabutops swam underwater to hunt for its prey in ancient times. The Pokémon was apparently evolving from being a water dweller to living on land as evident from the beginnings of change in its gills and legs.
141,29,Its body had begun to change so it could function on land. But it didn’t adapt in time and went extinct.
141,30,"It swims at speeds of roughly 29 knots, quickly closing in on its prey and slashing into them with its scythes to finish them off."
141,31,A slim and fast swimmer. It sliced its prey with its sharp sickles and drank the body fluids.
141,33,Kabutops slices its prey apart and sucks out the fluids. The discarded body parts become food for other Pokémon.
141,34,The cause behind the extinction of this species is unknown. Kabutops were aggressive Pokémon that inhabited warm seas.
142,1,"A ferocious, pre­ historic POKéMON that goes for theenemy's throat with its serrated saw-like fangs."
142,3,A savage POKéMON that died out in ancient times. Itwas resurrected using DNA taken from amber.
142,4,"A vicious POKéMON from the distant past, it appearsto have flown by spreading its wings and gliding."
142,5,This vicious POKé­ MON is said to have flown in an­cient skies while shrieking high- pitched cries.
142,6,"In prehistoric times, this POKéMON flewfreely and fearlessly through the skies."
142,7,AERODACTYL is a POKéMON from the age of dinosaurs. It was regenerated from genetic material extracted from amber.It is imagined to have been the king of the skies in ancient times.
142,9,AERODACTYL is a POKéMON from the age of dinosaurs. It was regenerated from DNA extracted from amber. It is imagined to have been the king of the skies.
142,10,It was regenerated from a dinosaur’s genetic matter that was found in amber. It flies with high-pitched cries.
142,11,"A ferocious, prehistoric POKéMON that goes for the enemy’s throat with its serrated, sawlike fangs."
142,12,A Pokémon that roamed the skies in the dinosaur era. Its teeth are like saw blades.
142,15,"A vicious Pokémon from the distant past, it appears to have flown by spreading its wings and gliding."
142,16,This vicious Pokémon is said to have flown in ancient skies while shrieking high-pitched cries.
142,25,Aerodactyl is a Pokémon from the age of dinosaurs. It was regenerated from genetic material extracted from amber. It is imagined to have been the king of the skies in ancient times.
142,27,A Pokémon from the age of the dinosaurs. It used its sawlike fangs to shred its prey before eating them.
142,28,"In ancient times, it ruled the skies. A widely accepted theory is that it went extinct due to a large meteor impact."
142,29,"Restored from DNA found in amber, this Pokémon exhibited ferocity that was greater than expected. Some casualties resulted."
142,30,"It flew through the open skies over the ancient continent as if they were its own. When it touched ground, its walk was weak and slow."
142,31,A savage Pokémon that died out in ancient times. It was resurrected using DNA taken from amber.
142,33,This is a ferocious Pokémon from ancient times. Apparently even modern technology is incapable of producing a perfectly restored specimen.
142,34,Aerodactyl’s sawlike fangs can shred skin to tatters—even the skin of Steel-type Pokémon.
143,1,"Very lazy. Just eats and sleeps. As its rotundbulk builds, it becomes steadily more slothful."
143,3,"Will eat anything, even if the food happens to be alittle moldy. It never gets an upset stomach."
143,4,What sounds like its cry may ac­ tually be itssnores or the rumblings of its hungry belly.
143,5,Its stomach's di­ gestive juices can dissolve any kindof poison. It can even eat things off the ground.
143,6,"This POKéMON's stomach is so strong, eveneating moldy or rotten food will not affect it."
143,7,SNORLAX’s typical day consists of nothing more than eating and sleeping. It is such a docile POKéMON that thereare children who use its expansive belly as a place to play.
143,9,SNORLAX’s typical day consists of nothing more than eating and sleeping. It is such a docile POKéMON that there are children who use its big belly as a place to play.
143,10,"It is not satisfied unless it eats over 880 pounds of food every day. When it is done eating, it goes promptly to sleep."
143,11,"Very lazy. Just eats and sleeps. As its rotund bulk builds, it becomes steadily more slothful."
143,12,"Its stomach can digest any kind of food, even if it happens to be moldy or rotten."
143,13,It stops eating only to sleep. It doesn’t feel full unless it eats nearly 900 pounds a day.
143,14,"When its belly is full, it becomes too lethargic to even lift a finger, so it is safe to bounce on its belly."
143,15,What sounds like its cry may actually be its snores or the rumblings of its hungry belly.
143,16,Its stomach’s digestive juices can dissolve any kind of poison. It can even eat things off the ground.
143,25,Snorlax’s typical day consists of nothing more than eating and sleeping. It is such a docile Pokémon that there are children who use its expansive belly as a place to play.
143,27,Its stomach is said to be incomparably strong. Even Muk’s poison is nothing more than a hint of spice on Snorlax’s tongue.
143,28,It eats nearly 900 pounds of food every day. It starts nodding off while eating—and continues to eat even while it’s asleep.
143,29,"It doesn’t do anything other than eat and sleep. When prompted to make a serious effort, though, it apparently displays awesome power."
143,30,"It has no interest in anything other than eating. Even if you climb up on its stomach while it’s napping, it doesn’t seem to mind at all!"
143,31,"Will eat anything, even if the food happens to be a little moldy. It never gets an upset stomach."
143,34,"This Pokémon’s stomach is so strong, even eating moldy or rotten food will not affect it."
144,1,A legendary bird POKéMON that is said to appear todoomed people who are lost in icy mountains.
144,3,A legendary bird POKéMON. It freezes waterthat is contained in winter air and makes it snow.
144,4,"The magnificent, seemingly translu­ cent wings of thislegendary bird POKéMON are said to be made of ice."
144,5,"One of the legen­ dary bird POKéMON, it chills moisturein the atmosphere to create snow while flying."
144,6,"Legendary bird POKéMON. As it flies through thesky, it cools the air, causing snow to fall."
144,7,"ARTICUNO is a legendary bird POKéMON that can control ice. The flapping of its wings chills the air.As a result, it is said that when this POKéMON flies, snow will fall."
144,9,"ARTICUNO is a legendary bird POKéMON that can control ice. The flapping of its wings chills the air. As a result, it is said that when this POKéMON flies, snow will fall."
144,10,"One of the legendary bird POKéMON. With its long tail trailing behind, its flying form is magnificent."
144,11,A legendary bird POKéMON that is said to appear to doomed people who are lost in icy mountains.
